id,details,time,location,preference,time_request,score,rating,time2
amcbeath196,,10,,2,1.08,2.4488000000000003,4,25
amcbeath196,,10,,2,14.28,0.6008000000000002,4,25
amcbeath196,,10,,2,17.4,0.16400000000000037,4,25
amcbeath196,,10,,2,28.02,-1.3228,4,25
amcbeath196,,10,,2,11.22,1.0292000000000001,4,25
amcbeath196,,10,,2,10.6,1.116,4,25
amcbeath196,,10,,2,16.49,0.2914000000000003,4,25
amcbeath196,,10,,2,6.26,1.9236000000000002,4,25
amcbeath196,,10,,2,26.02,-1.0428000000000002,4,25
amcbeath196,,10,,2,27.0,-1.1800000000000002,4,25
amcbeath196,,10,,2,18.93,0.14980000000000016,4,25
amcbeath196,,10,,2,16.28,0.5207999999999999,4,25
amcbeath196,,10,,2,10.72,1.0992000000000002,4,25
amcbeath196,,10,,2,4.08,2.0288000000000004,4,25
amcbeath196,,10,,2,0.64,2.5104,4,25
amcbeath196,,10,,2,14.37,0.5882000000000003,4,25
amcbeath196,,10,,2,7.52,1.5472000000000004,4,25
amcbeath196,,10,,2,5.62,1.8132000000000001,4,25
amcbeath196,,10,,2,14.62,0.5532000000000002,4,25
amcbeath196,,10,,2,24.2,-0.7879999999999998,4,25
amcbeath196,,10,,2,1.18,2.4348,4,25
amcbeath196,,10,,2,8.05,1.473,4,25
amcbeath196,,10,,2,27.3,-1.222,4,25
amcbeath196,,10,,2,27.49,-1.2485999999999997,4,25
amcbeath196,,10,,2,27.07,-1.1898,4,25
amcbeath196,,10,,2,16.69,0.26339999999999986,4,25
amcbeath196,,10,,2,28.14,-1.3396000000000003,4,25
amcbeath196,,10,,2,3.42,2.3212,4,25
amcbeath196,,10,,2,25.35,-0.9490000000000003,4,25
amcbeath196,,10,,2,26.75,-1.145,4,25
amcbeath196,,10,,2,3.29,2.1394,4,25
amcbeath196,,10,,2,3.57,2.1002,4,25
amcbeath196,,10,,2,29.35,-1.5090000000000003,4,25
amcbeath196,,10,,2,25.99,-1.0385999999999997,4,25
amcbeath196,,10,,2,23.19,-0.6466000000000003,4,25
amcbeath196,,10,,2,2.61,2.2346000000000004,4,25
amcbeath196,,10,,2,10.5,1.1300000000000001,4,25
amcbeath196,,10,,2,26.73,-0.9422000000000004,4,25
amcbeath196,,10,,2,6.76,1.6536000000000002,4,25
amcbeath196,,10,,2,0.96,2.4656000000000002,4,25
amcbeath196,,10,,2,14.95,0.5070000000000002,4,25
amcbeath196,,10,,2,6.71,1.6606000000000003,4,25
amcbeath196,,10,,2,4.22,2.0092000000000003,4,25
amcbeath196,,10,,2,17.7,0.12200000000000011,4,25
amcbeath196,,10,,2,9.59,1.2574000000000003,4,25
amcbeath196,,10,,2,23.76,-0.7264000000000002,4,25
hgaillard96,,15,,4,1.54,3.4844000000000004,4,20
hgaillard96,,15,,4,12.15,1.999,4,20
hgaillard96,,15,,4,4.36,3.0896000000000003,4,20
hgaillard96,,15,,4,20.01,0.8985999999999998,4,20
hgaillard96,,15,,4,1.08,3.5488,4,20
hgaillard96,,15,,4,14.28,1.7008,4,20
hgaillard96,,15,,4,17.4,1.2640000000000002,4,20
hgaillard96,,15,,4,28.02,-0.2228000000000001,4,20
hgaillard96,,15,,4,11.22,2.1292,4,20
hgaillard96,,15,,4,10.6,2.216,4,20
hgaillard96,,15,,4,16.49,1.3914000000000002,4,20
hgaillard96,,15,,4,6.26,3.0236,4,20
hgaillard96,,15,,4,26.02,0.05719999999999992,4,20
hgaillard96,,15,,4,27.0,-0.08000000000000007,4,20
hgaillard96,,15,,4,18.93,1.2498,4,20
hgaillard96,,15,,4,16.28,1.6207999999999998,4,20
hgaillard96,,15,,4,10.72,2.1992000000000003,4,20
hgaillard96,,15,,4,4.08,3.1288,4,20
hgaillard96,,15,,4,0.64,3.6104000000000003,4,20
hgaillard96,,15,,4,14.37,1.6882000000000001,4,20
hgaillard96,,15,,4,7.52,2.6472,4,20
hgaillard96,,15,,4,5.62,2.9132,4,20
hgaillard96,,15,,4,14.62,1.6532000000000002,4,20
hgaillard96,,15,,4,24.2,0.31200000000000006,4,20
hgaillard96,,15,,4,1.18,3.5348000000000006,4,20
hgaillard96,,15,,4,8.05,2.573,4,20
hgaillard96,,15,,4,27.3,-0.12200000000000011,4,20
hgaillard96,,15,,4,27.49,-0.14859999999999984,4,20
hgaillard96,,15,,4,27.07,-0.0898000000000001,4,20
hgaillard96,,15,,4,16.69,1.3634,4,20
hgaillard96,,15,,4,28.14,-0.23960000000000026,4,20
hgaillard96,,15,,4,3.42,3.4212000000000002,4,20
hgaillard96,,15,,4,25.35,0.1509999999999998,4,20
hgaillard96,,15,,4,26.75,-0.04500000000000015,4,20
hgaillard96,,15,,4,3.29,3.2394000000000003,4,20
hgaillard96,,15,,4,3.57,3.2002,4,20
hgaillard96,,15,,4,29.35,-0.40900000000000025,4,20
hgaillard96,,15,,4,25.99,0.06140000000000012,4,20
hgaillard96,,15,,4,23.19,0.4533999999999998,4,20
hgaillard96,,15,,4,2.61,3.3346,4,20
hgaillard96,,15,,4,10.5,2.2300000000000004,4,20
hgaillard96,,15,,4,26.73,0.15779999999999972,4,20
hgaillard96,,15,,4,6.76,2.7536000000000005,4,20
hgaillard96,,15,,4,0.96,3.5656,4,20
hgaillard96,,15,,4,14.95,1.6070000000000002,4,20
hgaillard96,,15,,4,6.71,2.7606,4,20
hgaillard96,,15,,4,4.22,3.1092000000000004,4,20
hgaillard96,,15,,4,17.7,1.2220000000000002,4,20
hgaillard96,,15,,4,9.59,2.3574,4,20
hgaillard96,,15,,4,23.76,0.3735999999999997,4,20
bdienes241,,30,,2,1.54,4.5844000000000005,1,15
bdienes241,,30,,2,12.15,3.0990000000000006,1,15
bdienes241,,30,,2,4.36,4.1896,1,15
bdienes241,,30,,2,20.01,1.9986,1,15
bdienes241,,30,,2,1.08,4.648800000000001,1,15
bdienes241,,30,,2,14.28,2.8008,1,15
bdienes241,,30,,2,17.4,2.3640000000000008,1,15
bdienes241,,30,,2,28.02,0.8772000000000002,1,15
bdienes241,,30,,2,11.22,3.2292000000000005,1,15
bdienes241,,30,,2,10.6,3.3160000000000003,1,15
bdienes241,,30,,2,16.49,2.4914000000000005,1,15
bdienes241,,30,,2,6.26,3.923600000000001,1,15
bdienes241,,30,,2,26.02,1.1572000000000002,1,15
bdienes241,,30,,2,27.0,1.2200000000000002,1,15
bdienes241,,30,,2,18.93,2.1498000000000004,1,15
bdienes241,,30,,2,16.28,2.5208000000000004,1,15
bdienes241,,30,,2,10.72,3.2992000000000004,1,15
bdienes241,,30,,2,4.08,4.228800000000001,1,15
bdienes241,,30,,2,0.64,4.7104,1,15
bdienes241,,30,,2,14.37,2.7882000000000002,1,15
bdienes241,,30,,2,7.52,3.7472000000000003,1,15
bdienes241,,30,,2,5.62,4.0132,1,15
bdienes241,,30,,2,14.62,2.7532000000000005,1,15
bdienes241,,30,,2,24.2,1.4120000000000004,1,15
bdienes241,,30,,2,1.18,4.6348,1,15
bdienes241,,30,,2,8.05,3.6730000000000005,1,15
bdienes241,,30,,2,27.3,0.978,1,15
bdienes241,,30,,2,27.49,1.1514000000000002,1,15
bdienes241,,30,,2,27.07,1.0102000000000002,1,15
bdienes241,,30,,2,16.69,2.4634,1,15
bdienes241,,30,,2,28.14,0.8604,1,15
bdienes241,,30,,2,3.42,4.3212,1,15
bdienes241,,30,,2,25.35,1.451,1,15
bdienes241,,30,,2,26.75,1.0550000000000002,1,15
bdienes241,,30,,2,3.29,4.3394,1,15
bdienes241,,30,,2,3.57,4.3002,1,15
bdienes241,,30,,2,29.35,0.6909999999999998,1,15
bdienes241,,30,,2,25.99,1.1614000000000004,1,15
bdienes241,,30,,2,23.19,1.5534,1,15
bdienes241,,30,,2,2.61,4.4346000000000005,1,15
bdienes241,,30,,2,10.5,3.3300000000000005,1,15
bdienes241,,30,,2,26.73,1.0578,1,15
bdienes241,,30,,2,6.76,3.8536000000000006,1,15
bdienes241,,30,,2,0.96,4.6655999999999995,1,15
bdienes241,,30,,2,14.95,2.7070000000000003,1,15
bdienes241,,30,,2,6.71,3.8606000000000003,1,15
bdienes241,,30,,2,4.22,4.209200000000001,1,15
bdienes241,,30,,2,17.7,2.322,1,15
bdienes241,,30,,2,9.59,3.4574000000000003,1,15
bdienes241,,30,,2,23.76,1.4735999999999998,1,15
hworner159,,25,,2,1.54,4.484400000000001,4,25
hworner159,,25,,2,12.15,2.9990000000000006,4,25
hworner159,,25,,2,4.36,4.089600000000001,4,25
hworner159,,25,,2,20.01,1.8986,4,25
hworner159,,25,,2,1.08,4.548800000000001,4,25
hworner159,,25,,2,14.28,2.7008,4,25
hworner159,,25,,2,17.4,2.2640000000000002,4,25
hworner159,,25,,2,28.02,0.7772000000000002,4,25
hworner159,,25,,2,11.22,3.1292,4,25
hworner159,,25,,2,10.6,3.2160000000000006,4,25
hworner159,,25,,2,16.49,2.3914000000000004,4,25
hworner159,,25,,2,6.26,3.8236000000000008,4,25
hworner159,,25,,2,26.02,1.0572000000000001,4,25
hworner159,,25,,2,27.0,1.12,4,25
hworner159,,25,,2,18.93,2.0498000000000003,4,25
hworner159,,25,,2,16.28,2.4208,4,25
hworner159,,25,,2,10.72,3.1992000000000003,4,25
hworner159,,25,,2,4.08,4.128800000000001,4,25
hworner159,,25,,2,0.64,4.6104,4,25
hworner159,,25,,2,14.37,2.6882,4,25
hworner159,,25,,2,7.52,3.6472000000000007,4,25
hworner159,,25,,2,5.62,3.9132000000000002,4,25
hworner159,,25,,2,14.62,2.6532000000000004,4,25
hworner159,,25,,2,24.2,1.3120000000000003,4,25
hworner159,,25,,2,1.18,4.534800000000001,4,25
hworner159,,25,,2,8.05,3.5730000000000004,4,25
hworner159,,25,,2,27.3,0.8780000000000001,4,25
hworner159,,25,,2,27.49,1.0514000000000003,4,25
hworner159,,25,,2,27.07,0.9102000000000001,4,25
hworner159,,25,,2,16.69,2.3634000000000004,4,25
hworner159,,25,,2,28.14,0.7604000000000001,4,25
hworner159,,25,,2,3.42,4.2212,4,25
hworner159,,25,,2,25.35,1.351,4,25
hworner159,,25,,2,26.75,0.9550000000000002,4,25
hworner159,,25,,2,3.29,4.239400000000001,4,25
hworner159,,25,,2,3.57,4.200200000000001,4,25
hworner159,,25,,2,29.35,0.591,4,25
hworner159,,25,,2,25.99,1.0614000000000003,4,25
hworner159,,25,,2,23.19,1.4534,4,25
hworner159,,25,,2,2.61,4.3346,4,25
hworner159,,25,,2,10.5,3.2300000000000004,4,25
hworner159,,25,,2,26.73,0.9578000000000001,4,25
hworner159,,25,,2,6.76,3.7536000000000005,4,25
hworner159,,25,,2,0.96,4.5656,4,25
hworner159,,25,,2,14.95,2.607,4,25
hworner159,,25,,2,6.71,3.7606,4,25
hworner159,,25,,2,4.22,4.1092,4,25
hworner159,,25,,2,17.7,2.2220000000000004,4,25
hworner159,,25,,2,9.59,3.3574000000000006,4,25
hworner159,,25,,2,23.76,1.3736,4,25
avergamini149,,25,,4,1.54,4.884400000000001,4,10
avergamini149,,25,,4,12.15,3.399,4,10
avergamini149,,25,,4,4.36,4.4896,4,10
avergamini149,,25,,4,20.01,2.2986,4,10
avergamini149,,25,,4,1.08,4.9488,4,10
avergamini149,,25,,4,14.28,3.1008000000000004,4,10
avergamini149,,25,,4,17.4,2.6640000000000006,4,10
avergamini149,,25,,4,28.02,1.1772,4,10
avergamini149,,25,,4,11.22,3.5292000000000003,4,10
avergamini149,,25,,4,10.6,3.6160000000000005,4,10
avergamini149,,25,,4,16.49,2.9914000000000005,4,10
avergamini149,,25,,4,6.26,4.223600000000001,4,10
avergamini149,,25,,4,26.02,1.4572,4,10
avergamini149,,25,,4,27.0,1.32,4,10
avergamini149,,25,,4,18.93,2.4498,4,10
avergamini149,,25,,4,16.28,2.8208,4,10
avergamini149,,25,,4,10.72,3.5992,4,10
avergamini149,,25,,4,4.08,4.5288,4,10
avergamini149,,25,,4,0.64,5.2104,4,10
avergamini149,,25,,4,14.37,3.0882000000000005,4,10
avergamini149,,25,,4,7.52,4.0472,4,10
avergamini149,,25,,4,5.62,4.3132,4,10
avergamini149,,25,,4,14.62,3.0532000000000004,4,10
avergamini149,,25,,4,24.2,1.7120000000000002,4,10
avergamini149,,25,,4,1.18,4.934800000000001,4,10
avergamini149,,25,,4,8.05,3.9730000000000003,4,10
avergamini149,,25,,4,27.3,1.278,4,10
avergamini149,,25,,4,27.49,1.2514000000000003,4,10
avergamini149,,25,,4,27.07,1.5102,4,10
avergamini149,,25,,4,16.69,2.9634,4,10
avergamini149,,25,,4,28.14,1.1604,4,10
avergamini149,,25,,4,3.42,4.6212,4,10
avergamini149,,25,,4,25.35,1.551,4,10
avergamini149,,25,,4,26.75,1.355,4,10
avergamini149,,25,,4,3.29,4.8394,4,10
avergamini149,,25,,4,3.57,4.600200000000001,4,10
avergamini149,,25,,4,29.35,1.1909999999999998,4,10
avergamini149,,25,,4,25.99,1.4614000000000003,4,10
avergamini149,,25,,4,23.19,1.8534,4,10
avergamini149,,25,,4,2.61,4.7346,4,10
avergamini149,,25,,4,10.5,3.6300000000000003,4,10
avergamini149,,25,,4,26.73,1.3578000000000001,4,10
avergamini149,,25,,4,6.76,4.153600000000001,4,10
avergamini149,,25,,4,0.96,4.9656,4,10
avergamini149,,25,,4,14.95,3.2070000000000003,4,10
avergamini149,,25,,4,6.71,4.1606000000000005,4,10
avergamini149,,25,,4,4.22,4.5092,4,10
avergamini149,,25,,4,17.7,2.6220000000000003,4,10
avergamini149,,25,,4,9.59,3.7574000000000005,4,10
avergamini149,,25,,4,23.76,1.7735999999999998,4,10
cvacanti519,,10,,1,1.54,1.7844000000000004,2,15
cvacanti519,,10,,1,12.15,0.299,2,15
cvacanti519,,10,,1,4.36,1.3896000000000002,2,15
cvacanti519,,10,,1,20.01,-0.8014000000000003,2,15
cvacanti519,,10,,1,1.08,1.8488000000000002,2,15
cvacanti519,,10,,1,14.28,0.0008000000000001339,2,15
cvacanti519,,10,,1,17.4,-0.4359999999999997,2,15
cvacanti519,,10,,1,28.02,-1.9228,2,15
cvacanti519,,10,,1,11.22,0.42919999999999997,2,15
cvacanti519,,10,,1,10.6,0.5160000000000001,2,15
cvacanti519,,10,,1,16.49,-0.30859999999999976,2,15
cvacanti519,,10,,1,6.26,1.1236000000000002,2,15
cvacanti519,,10,,1,26.02,-1.6428000000000003,2,15
cvacanti519,,10,,1,27.0,-1.5800000000000003,2,15
cvacanti519,,10,,1,18.93,-0.6501999999999999,2,15
cvacanti519,,10,,1,16.28,-0.2792000000000001,2,15
cvacanti519,,10,,1,10.72,0.4992,2,15
cvacanti519,,10,,1,4.08,1.4288000000000003,2,15
cvacanti519,,10,,1,0.64,1.9104,2,15
cvacanti519,,10,,1,14.37,-0.01179999999999981,2,15
cvacanti519,,10,,1,7.52,0.9472000000000003,2,15
cvacanti519,,10,,1,5.62,1.2132,2,15
cvacanti519,,10,,1,14.62,-0.04679999999999984,2,15
cvacanti519,,10,,1,24.2,-1.388,2,15
cvacanti519,,10,,1,1.18,1.8348000000000002,2,15
cvacanti519,,10,,1,8.05,0.873,2,15
cvacanti519,,10,,1,27.3,-1.822,2,15
cvacanti519,,10,,1,27.49,-1.6485999999999998,2,15
cvacanti519,,10,,1,27.07,-1.7898,2,15
cvacanti519,,10,,1,16.69,-0.33660000000000023,2,15
cvacanti519,,10,,1,28.14,-1.9396000000000004,2,15
cvacanti519,,10,,1,3.42,1.5212000000000003,2,15
cvacanti519,,10,,1,25.35,-1.3490000000000004,2,15
cvacanti519,,10,,1,26.75,-1.745,2,15
cvacanti519,,10,,1,3.29,1.5394,2,15
cvacanti519,,10,,1,3.57,1.5002,2,15
cvacanti519,,10,,1,29.35,-2.1090000000000004,2,15
cvacanti519,,10,,1,25.99,-1.6385999999999998,2,15
cvacanti519,,10,,1,23.19,-1.2466000000000004,2,15
cvacanti519,,10,,1,2.61,1.6346000000000003,2,15
cvacanti519,,10,,1,10.5,0.53,2,15
cvacanti519,,10,,1,26.73,-1.7422000000000004,2,15
cvacanti519,,10,,1,6.76,1.0536,2,15
cvacanti519,,10,,1,0.96,1.8656000000000001,2,15
cvacanti519,,10,,1,14.95,-0.09299999999999986,2,15
cvacanti519,,10,,1,6.71,1.0606000000000002,2,15
cvacanti519,,10,,1,4.22,1.4092000000000002,2,15
cvacanti519,,10,,1,17.7,-0.478,2,15
cvacanti519,,10,,1,9.59,0.6574000000000001,2,15
cvacanti519,,10,,1,23.76,-1.3264000000000002,2,15
lfetzer267,,15,,4,1.54,2.8844000000000003,1,30
lfetzer267,,15,,4,12.15,1.399,1,30
lfetzer267,,15,,4,4.36,2.4896000000000003,1,30
lfetzer267,,15,,4,20.01,0.29859999999999975,1,30
lfetzer267,,15,,4,1.08,2.9488000000000003,1,30
lfetzer267,,15,,4,14.28,1.1008,1,30
lfetzer267,,15,,4,17.4,0.6640000000000001,1,30
lfetzer267,,15,,4,28.02,-0.8228000000000002,1,30
lfetzer267,,15,,4,11.22,1.5292,1,30
lfetzer267,,15,,4,10.6,1.616,1,30
lfetzer267,,15,,4,16.49,0.7914000000000002,1,30
lfetzer267,,15,,4,6.26,2.2236000000000002,1,30
lfetzer267,,15,,4,26.02,-0.5428000000000002,1,30
lfetzer267,,15,,4,27.0,-0.6800000000000002,1,30
lfetzer267,,15,,4,18.93,0.4498,1,30
lfetzer267,,15,,4,16.28,0.8207999999999999,1,30
lfetzer267,,15,,4,10.72,1.5992,1,30
lfetzer267,,15,,4,4.08,2.5288000000000004,1,30
lfetzer267,,15,,4,0.64,3.0104,1,30
lfetzer267,,15,,4,14.37,1.2882000000000002,1,30
lfetzer267,,15,,4,7.52,2.0472,1,30
lfetzer267,,15,,4,5.62,2.5132000000000003,1,30
lfetzer267,,15,,4,14.62,1.0532000000000001,1,30
lfetzer267,,15,,4,24.2,-0.28800000000000003,1,30
lfetzer267,,15,,4,1.18,2.9348,1,30
lfetzer267,,15,,4,8.05,1.9729999999999999,1,30
lfetzer267,,15,,4,27.3,-0.7220000000000002,1,30
lfetzer267,,15,,4,27.49,-0.7485999999999999,1,30
lfetzer267,,15,,4,27.07,-0.6898000000000002,1,30
lfetzer267,,15,,4,16.69,0.7633999999999999,1,30
lfetzer267,,15,,4,28.14,-0.8396000000000003,1,30
lfetzer267,,15,,4,3.42,2.6212,1,30
lfetzer267,,15,,4,25.35,-0.4490000000000003,1,30
lfetzer267,,15,,4,26.75,-0.6450000000000002,1,30
lfetzer267,,15,,4,3.29,2.6394,1,30
lfetzer267,,15,,4,3.57,2.8002000000000002,1,30
lfetzer267,,15,,4,29.35,-1.0090000000000003,1,30
lfetzer267,,15,,4,25.99,-0.3385999999999998,1,30
lfetzer267,,15,,4,23.19,-0.14660000000000029,1,30
lfetzer267,,15,,4,2.61,2.9346000000000005,1,30
lfetzer267,,15,,4,10.5,1.6300000000000001,1,30
lfetzer267,,15,,4,26.73,-0.6422000000000003,1,30
lfetzer267,,15,,4,6.76,2.1536,1,30
lfetzer267,,15,,4,0.96,2.9656000000000002,1,30
lfetzer267,,15,,4,14.95,1.0070000000000001,1,30
lfetzer267,,15,,4,6.71,2.3606000000000003,1,30
lfetzer267,,15,,4,4.22,2.5092000000000003,1,30
lfetzer267,,15,,4,17.7,0.6220000000000001,1,30
lfetzer267,,15,,4,9.59,1.7574,1,30
lfetzer267,,15,,4,23.76,-0.22640000000000038,1,30
aroelofs369,,15,,2,1.54,2.6844,1,25
aroelofs369,,15,,2,12.15,0.9990000000000001,1,25
aroelofs369,,15,,2,4.36,2.2896,1,25
aroelofs369,,15,,2,20.01,-0.10140000000000016,1,25
aroelofs369,,15,,2,1.08,2.7488,1,25
aroelofs369,,15,,2,14.28,0.9008000000000002,1,25
aroelofs369,,15,,2,17.4,0.26400000000000023,1,25
aroelofs369,,15,,2,28.02,-1.2228,1,25
aroelofs369,,15,,2,11.22,1.1292,1,25
aroelofs369,,15,,2,10.6,1.4160000000000001,1,25
aroelofs369,,15,,2,16.49,0.3914000000000003,1,25
aroelofs369,,15,,2,6.26,1.8236000000000003,1,25
aroelofs369,,15,,2,26.02,-0.7428000000000001,1,25
aroelofs369,,15,,2,27.0,-1.08,1,25
aroelofs369,,15,,2,18.93,0.049800000000000066,1,25
aroelofs369,,15,,2,16.28,0.42079999999999995,1,25
aroelofs369,,15,,2,10.72,1.1992,1,25
aroelofs369,,15,,2,4.08,2.1288,1,25
aroelofs369,,15,,2,0.64,2.6104000000000003,1,25
aroelofs369,,15,,2,14.37,0.6882000000000001,1,25
aroelofs369,,15,,2,7.52,1.6472000000000002,1,25
aroelofs369,,15,,2,5.62,1.9132,1,25
aroelofs369,,15,,2,14.62,0.6532000000000002,1,25
aroelofs369,,15,,2,24.2,-0.688,1,25
aroelofs369,,15,,2,1.18,2.5348000000000006,1,25
aroelofs369,,15,,2,8.05,1.7730000000000001,1,25
aroelofs369,,15,,2,27.3,-0.9220000000000002,1,25
aroelofs369,,15,,2,27.49,-1.1485999999999998,1,25
aroelofs369,,15,,2,27.07,-1.0898,1,25
aroelofs369,,15,,2,16.69,0.3633999999999999,1,25
aroelofs369,,15,,2,28.14,-1.2396000000000003,1,25
aroelofs369,,15,,2,3.42,2.2212000000000005,1,25
aroelofs369,,15,,2,25.35,-0.8490000000000002,1,25
aroelofs369,,15,,2,26.75,-1.0450000000000002,1,25
aroelofs369,,15,,2,3.29,2.2394000000000003,1,25
aroelofs369,,15,,2,3.57,2.2002,1,25
aroelofs369,,15,,2,29.35,-1.4090000000000003,1,25
aroelofs369,,15,,2,25.99,-0.9385999999999999,1,25
aroelofs369,,15,,2,23.19,-0.5466000000000002,1,25
aroelofs369,,15,,2,2.61,2.3346,1,25
aroelofs369,,15,,2,10.5,1.2300000000000002,1,25
aroelofs369,,15,,2,26.73,-1.0422000000000002,1,25
aroelofs369,,15,,2,6.76,1.7536000000000003,1,25
aroelofs369,,15,,2,0.96,2.5656,1,25
aroelofs369,,15,,2,14.95,0.6070000000000002,1,25
aroelofs369,,15,,2,6.71,1.7606000000000002,1,25
aroelofs369,,15,,2,4.22,2.3092000000000006,1,25
aroelofs369,,15,,2,17.7,0.4220000000000001,1,25
aroelofs369,,15,,2,9.59,1.5574000000000001,1,25
aroelofs369,,15,,2,23.76,-0.6264000000000003,1,25
kmayton194,,30,,5,1.54,5.3844,2,15
kmayton194,,30,,5,12.15,3.899000000000001,2,15
kmayton194,,30,,5,4.36,4.9896,2,15
kmayton194,,30,,5,20.01,2.7986,2,15
kmayton194,,30,,5,1.08,5.448800000000001,2,15
kmayton194,,30,,5,14.28,3.6008000000000004,2,15
kmayton194,,30,,5,17.4,3.1640000000000006,2,15
kmayton194,,30,,5,28.02,1.6772000000000002,2,15
kmayton194,,30,,5,11.22,4.0292,2,15
kmayton194,,30,,5,10.6,4.1160000000000005,2,15
kmayton194,,30,,5,16.49,3.4914000000000005,2,15
kmayton194,,30,,5,6.26,4.723600000000001,2,15
kmayton194,,30,,5,26.02,1.9572000000000003,2,15
kmayton194,,30,,5,27.0,1.8200000000000003,2,15
kmayton194,,30,,5,18.93,2.9498000000000006,2,15
kmayton194,,30,,5,16.28,3.3208,2,15
kmayton194,,30,,5,10.72,4.099200000000001,2,15
kmayton194,,30,,5,4.08,5.0288,2,15
kmayton194,,30,,5,0.64,5.7104,2,15
kmayton194,,30,,5,14.37,3.5882000000000005,2,15
kmayton194,,30,,5,7.52,4.5472,2,15
kmayton194,,30,,5,5.62,4.8132,2,15
kmayton194,,30,,5,14.62,3.5532000000000004,2,15
kmayton194,,30,,5,24.2,2.212,2,15
kmayton194,,30,,5,1.18,5.434800000000001,2,15
kmayton194,,30,,5,8.05,4.473000000000001,2,15
kmayton194,,30,,5,27.3,1.778,2,15
kmayton194,,30,,5,27.49,1.7514000000000003,2,15
kmayton194,,30,,5,27.07,2.0102,2,15
kmayton194,,30,,5,16.69,3.4634,2,15
kmayton194,,30,,5,28.14,1.6604,2,15
kmayton194,,30,,5,3.42,5.1212,2,15
kmayton194,,30,,5,25.35,2.051,2,15
kmayton194,,30,,5,26.75,1.8550000000000002,2,15
kmayton194,,30,,5,3.29,5.3394,2,15
kmayton194,,30,,5,3.57,5.1002,2,15
kmayton194,,30,,5,29.35,1.6909999999999998,2,15
kmayton194,,30,,5,25.99,1.9614000000000003,2,15
kmayton194,,30,,5,23.19,2.3534,2,15
kmayton194,,30,,5,2.61,5.2346,2,15
kmayton194,,30,,5,10.5,4.130000000000001,2,15
kmayton194,,30,,5,26.73,1.8578000000000001,2,15
kmayton194,,30,,5,6.76,4.653600000000001,2,15
kmayton194,,30,,5,0.96,5.4656,2,15
kmayton194,,30,,5,14.95,3.7070000000000003,2,15
kmayton194,,30,,5,6.71,4.6606000000000005,2,15
kmayton194,,30,,5,4.22,5.009200000000001,2,15
kmayton194,,30,,5,17.7,3.1220000000000003,2,15
kmayton194,,30,,5,9.59,4.2574000000000005,2,15
kmayton194,,30,,5,23.76,2.2736,2,15
glapore532,,20,,5,1.54,3.984400000000001,2,5
glapore532,,20,,5,12.15,2.499,2,5
glapore532,,20,,5,4.36,3.589600000000001,2,5
glapore532,,20,,5,20.01,1.3985999999999998,2,5
glapore532,,20,,5,1.08,4.048800000000001,2,5
glapore532,,20,,5,14.28,2.2008,2,5
glapore532,,20,,5,17.4,1.7640000000000002,2,5
glapore532,,20,,5,28.02,0.2772000000000001,2,5
glapore532,,20,,5,11.22,2.6292,2,5
glapore532,,20,,5,10.6,2.716,2,5
glapore532,,20,,5,16.49,1.8914000000000004,2,5
glapore532,,20,,5,6.26,3.3236000000000003,2,5
glapore532,,20,,5,26.02,0.5572000000000001,2,5
glapore532,,20,,5,27.0,0.62,2,5
glapore532,,20,,5,18.93,1.5498000000000003,2,5
glapore532,,20,,5,16.28,1.9208,2,5
glapore532,,20,,5,10.72,2.6992000000000003,2,5
glapore532,,20,,5,4.08,3.6288,2,5
glapore532,,20,,5,0.64,4.1104,2,5
glapore532,,20,,5,14.37,2.1882,2,5
glapore532,,20,,5,7.52,3.1472000000000007,2,5
glapore532,,20,,5,5.62,3.4132,2,5
glapore532,,20,,5,14.62,2.1532000000000004,2,5
glapore532,,20,,5,24.2,0.8120000000000002,2,5
glapore532,,20,,5,1.18,4.034800000000001,2,5
glapore532,,20,,5,8.05,3.0730000000000004,2,5
glapore532,,20,,5,27.3,0.3779999999999999,2,5
glapore532,,20,,5,27.49,0.5514000000000001,2,5
glapore532,,20,,5,27.07,0.4102,2,5
glapore532,,20,,5,16.69,1.8634,2,5
glapore532,,20,,5,28.14,0.26039999999999996,2,5
glapore532,,20,,5,3.42,3.7212000000000005,2,5
glapore532,,20,,5,25.35,0.8509999999999999,2,5
glapore532,,20,,5,26.75,0.45500000000000007,2,5
glapore532,,20,,5,3.29,3.7394000000000007,2,5
glapore532,,20,,5,3.57,3.7002000000000006,2,5
glapore532,,20,,5,29.35,0.09099999999999975,2,5
glapore532,,20,,5,25.99,0.5614000000000002,2,5
glapore532,,20,,5,23.19,0.9533999999999999,2,5
glapore532,,20,,5,2.61,3.8346,2,5
glapore532,,20,,5,10.5,2.7300000000000004,2,5
glapore532,,20,,5,26.73,0.4578,2,5
glapore532,,20,,5,6.76,3.2536000000000005,2,5
glapore532,,20,,5,0.96,4.0656,2,5
glapore532,,20,,5,14.95,2.107,2,5
glapore532,,20,,5,6.71,3.2606,2,5
glapore532,,20,,5,4.22,3.6092000000000004,2,5
glapore532,,20,,5,17.7,1.7220000000000002,2,5
glapore532,,20,,5,9.59,2.8574,2,5
glapore532,,20,,5,23.76,0.8735999999999998,2,5
vmccombie870,,15,,2,1.54,3.2844000000000007,4,25
vmccombie870,,15,,2,12.15,1.5990000000000002,4,25
vmccombie870,,15,,2,4.36,2.8896000000000006,4,25
