id,details,time,time_request,score,preference,time2_request,time2,avg_match_score
ttannehill310,,25,19.22,-2.77,2,27.42,10,1.61
ttannehill310,,25,6.96,7.936000000000001,3,5.62,10,3.05
ttannehill310,,25,22.13,1.4950000000000003,3,10.9,10,1.52
ttannehill310,,25,28.56,-0.3299999999999995,3,10.82,10,1.92
ttannehill310,,25,18.8,-2.743,2,28.13,10,2.18
ttannehill310,,25,7.85,2.1289999999999996,2,22.66,10,1.91
ltulip818,,15,24.87,-3.2670000000000003,1,18.6,15,2.87
ltulip818,,15,3.71,5.675999999999999,4,12.75,15,4.07
ltulip818,,15,29.34,-2.7169999999999996,4,13.57,15,1.78
ltulip818,,15,16.09,3.6340000000000003,1,4.31,15,2.77
ltulip818,,15,28.38,0.486000000000001,3,5.06,15,4.59
ltulip818,,15,19.72,-2.2459999999999996,3,21.5,15,2.6
ltulip818,,15,19.05,-3.341,4,27.82,15,4.6
ltulip818,,15,29.89,-2.3209999999999997,3,11.76,15,2.87
ltulip818,,15,17.71,0.6009999999999999,5,15.1,15,2.22
ltulip818,,15,24.08,-0.492999999999999,3,12.61,15,4.57
ltulip818,,15,13.23,3.1639999999999997,3,10.43,15,3.31
ltulip818,,15,16.04,-0.030000000000000138,4,19.1,15,3.56
ltulip818,,15,22.96,0.9839999999999998,4,8.52,15,3.14
ltulip818,,15,6.01,7.321000000000001,5,4.04,15,1.68
ltulip818,,15,11.88,3.4589999999999996,5,13.05,15,4.69
ltulip818,,15,13.9,-0.5729999999999998,3,22.45,15,3.66
ltulip818,,15,12.77,-2.1329999999999996,3,27.32,15,1.47
ltulip818,,15,7.89,2.29,1,17.63,15,3.73
ltulip818,,15,7.81,5.568,5,9.77,15,4.21
ltulip818,,15,0.54,4.17,4,19.92,15,2.54
ltulip818,,15,8.4,-0.2740000000000001,5,26.98,15,1.7
ltulip818,,15,14.65,2.3120000000000003,4,12.69,15,3.57
ltulip818,,15,4.31,-0.15899999999999875,3,29.38,15,1.74
ltulip818,,15,6.16,-0.6080000000000004,1,29.78,15,4.87
ltulip818,,15,4.57,2.2280000000000006,5,23.31,15,2.96
ltulip818,,15,13.39,5.595999999999999,4,1.73,15,1.66
ltulip818,,15,17.85,-3.982,1,27.95,15,2.79
ltulip818,,15,15.58,0.15800000000000014,5,19.66,15,3.65
ltulip818,,15,19.52,-3.4239999999999995,5,28.54,15,4.97
ltulip818,,15,25.51,0.9359999999999996,5,5.97,15,1.9
ltulip818,,15,26.05,-1.3619999999999999,1,10.81,15,2.48
ltulip818,,15,5.19,5.298,5,13.25,15,4.15
ltulip818,,15,1.49,9.568,4,2.37,15,4.63
ltulip818,,15,8.24,2.5050000000000003,5,18.47,15,2.59
ltulip818,,15,5.74,2.4400000000000004,1,18.9,15,3.16
ltulip818,,15,15.23,-0.824,1,20.43,15,3.37
ltulip818,,15,1.94,5.2940000000000005,5,15.82,15,3.11
ltulip818,,15,25.09,2.4570000000000003,4,2.58,15,4.79
ltulip818,,15,8.62,5.757000000000001,3,5.39,15,1.8
ltulip818,,15,9.53,-0.1609999999999996,4,24.48,15,1.21
ltulip818,,15,2.53,6.354,5,12.93,15,4.96
ltulip818,,15,7.38,1.8010000000000002,4,22.23,15,4.42
ltulip818,,15,10.22,1.1299999999999994,5,22.64,15,4.94
ltulip818,,15,8.1,1.7489999999999997,4,20.69,15,2.93
ltulip818,,15,19.22,-3.9259999999999993,3,27.42,15,2.33
ltulip818,,15,6.96,6.987999999999999,4,5.62,15,4.81
ltulip818,,15,22.13,0.26300000000000007,4,10.9,15,1.86
ltulip818,,15,28.56,-1.8140000000000003,4,10.82,15,1.0
ltulip818,,15,18.8,-3.528999999999999,3,28.13,15,4.75
ltulip818,,15,7.85,1.803,5,22.66,15,4.78
lbordley99,,10,24.87,-6.213000000000001,3,18.6,10,1.14
lbordley99,,10,3.71,2.06,1,12.75,10,3.99
lbordley99,,10,29.34,-6.248999999999999,1,13.57,10,2.12
lbordley99,,10,16.09,1.3220000000000003,3,4.31,10,4.21
lbordley99,,10,28.38,-2.9439999999999995,4,5.06,10,1.44
lbordley99,,10,19.72,-5.014,4,21.5,10,2.76
lbordley99,,10,19.05,-7.289,1,27.82,10,2.86
lbordley99,,10,29.89,-5.300999999999999,4,11.76,10,1.97
lbordley99,,10,17.71,-2.615,4,15.1,10,2.14
lbordley99,,10,24.08,-3.6609999999999987,4,12.61,10,2.73
lbordley99,,10,13.23,0.602,4,10.43,10,4.5
lbordley99,,10,16.04,-3.6899999999999995,1,19.1,10,3.26
lbordley99,,10,22.96,-2.8259999999999996,1,8.52,10,2.09
lbordley99,,10,6.01,4.613,4,4.04,10,4.14
lbordley99,,10,11.88,-0.0950000000000003,4,13.05,10,2.92
lbordley99,,10,13.9,-3.8149999999999995,4,22.45,10,1.45
lbordley99,,10,12.77,-4.896999999999999,4,27.32,10,1.65
lbordley99,,10,7.89,-0.6039999999999996,3,17.63,10,2.26
lbordley99,,10,7.81,1.9760000000000002,4,9.77,10,2.25
lbordley99,,10,0.54,0.7799999999999996,1,19.92,10,3.59
lbordley99,,10,8.4,-3.416000000000001,4,26.98,10,1.99
lbordley99,,10,14.65,-1.5319999999999998,1,12.69,10,2.35
lbordley99,,10,4.31,-2.9909999999999997,4,29.38,10,1.58
lbordley99,,10,6.16,-3.9600000000000004,3,29.78,10,1.11
lbordley99,,10,4.57,-0.5639999999999998,4,23.31,10,5.0
lbordley99,,10,13.39,2.6579999999999995,1,1.73,10,4.97
lbordley99,,10,17.85,-6.372000000000001,3,27.95,10,3.84
lbordley99,,10,15.58,-3.3600000000000003,4,19.66,10,2.06
lbordley99,,10,19.52,-7.047999999999999,4,28.54,10,2.85
lbordley99,,10,25.51,-2.29,4,5.97,10,1.77
lbordley99,,10,26.05,-3.952,3,10.81,10,2.53
lbordley99,,10,5.19,1.5739999999999998,4,13.25,10,1.53
lbordley99,,10,1.49,5.718,1,2.37,10,3.38
lbordley99,,10,8.24,-0.28899999999999937,4,18.47,10,4.62
lbordley99,,10,5.74,-0.47399999999999953,3,18.9,10,1.59
lbordley99,,10,15.23,-3.7240000000000006,3,20.43,10,1.87
lbordley99,,10,1.94,2.2680000000000002,4,15.82,10,3.98
lbordley99,,10,25.09,-1.657,1,2.58,10,2.22
lbordley99,,10,8.62,2.8230000000000004,4,5.39,10,1.13
lbordley99,,10,9.53,-3.455,1,24.48,10,2.74
lbordley99,,10,2.53,2.3979999999999997,4,12.93,10,1.18
lbordley99,,10,7.38,-1.7229999999999999,1,22.23,10,4.8
lbordley99,,10,10.22,-2.622,4,22.64,10,2.18
lbordley99,,10,8.1,-1.463,1,20.69,10,4.87
lbordley99,,10,19.22,-6.481999999999999,4,27.42,10,3.55
lbordley99,,10,6.96,2.684,1,5.62,10,1.29
lbordley99,,10,22.13,-3.0109999999999992,1,10.9,10,3.49
lbordley99,,10,28.56,-5.162,1,10.82,10,2.26
lbordley99,,10,18.8,-6.546999999999999,4,28.13,10,3.66
lbordley99,,10,7.85,-1.8909999999999998,4,22.66,10,2.31
sreardon306,,20,24.87,-0.41900000000000087,1,18.6,20,2.11
sreardon306,,20,3.71,8.044,2,12.75,20,2.91
sreardon306,,20,29.34,-0.24900000000000017,2,13.57,20,1.12
sreardon306,,20,16.09,6.996,1,4.31,20,4.58
sreardon306,,20,28.38,2.638000000000001,1,5.06,20,2.35
sreardon306,,20,19.72,0.6500000000000005,1,21.5,20,4.08
sreardon306,,20,19.05,-1.3950000000000005,2,27.82,20,1.33
sreardon306,,20,29.89,0.655,1,11.76,20,4.75
sreardon306,,20,17.71,2.643,1,15.1,20,1.43
sreardon306,,20,24.08,2.1110000000000007,1,12.61,20,4.59
sreardon306,,20,13.23,5.427999999999999,1,10.43,20,1.63
sreardon306,,20,16.04,2.1119999999999997,2,19.1,20,1.27
sreardon306,,20,22.96,3.1859999999999995,2,8.52,20,1.15
sreardon306,,20,6.01,9.900999999999998,1,4.04,20,3.58
sreardon306,,20,11.88,5.044999999999999,1,13.05,20,1.62
sreardon306,,20,13.9,1.7690000000000001,1,22.45,20,2.37
sreardon306,,20,12.77,1.019,1,27.32,20,4.23
sreardon306,,20,7.89,4.758,1,17.63,20,1.07
sreardon306,,20,7.81,7.352,1,9.77,20,2.13
sreardon306,,20,0.54,6.789999999999999,2,19.92,20,2.64
sreardon306,,20,8.4,2.4240000000000004,1,26.98,20,4.19
sreardon306,,20,14.65,4.438000000000001,2,12.69,20,1.2
sreardon306,,20,4.31,2.8210000000000006,1,29.38,20,3.64
sreardon306,,20,6.16,2.322,1,29.78,20,4.52
sreardon306,,20,4.57,4.508,1,23.31,20,3.36
sreardon306,,20,13.39,8.546,2,1.73,20,3.41
sreardon306,,20,17.85,-0.6900000000000002,1,27.95,20,4.25
sreardon306,,20,15.58,2.2659999999999996,1,19.66,20,3.19
sreardon306,,20,19.52,-1.6539999999999995,1,28.54,20,2.82
sreardon306,,20,25.51,3.7020000000000004,1,5.97,20,4.73
sreardon306,,20,26.05,2.0419999999999994,1,10.81,20,4.5
sreardon306,,20,5.19,7.5920000000000005,1,13.25,20,4.62
sreardon306,,20,1.49,11.629999999999999,2,2.37,20,1.94
sreardon306,,20,8.24,4.857,1,18.47,20,3.35
sreardon306,,20,5.74,5.024,1,18.9,20,1.08
sreardon306,,20,15.23,1.896,1,20.43,20,1.97
sreardon306,,20,1.94,7.201999999999999,1,15.82,20,1.65
sreardon306,,20,25.09,4.599,2,2.58,20,2.5
sreardon306,,20,8.62,8.979000000000001,1,5.39,20,4.91
sreardon306,,20,9.53,3.017,2,24.48,20,4.1
sreardon306,,20,2.53,7.8420000000000005,1,12.93,20,1.4
sreardon306,,20,7.38,4.143,2,22.23,20,3.13
sreardon306,,20,10.22,2.9499999999999997,1,22.64,20,3.04
sreardon306,,20,8.1,4.460999999999999,2,20.69,20,3.49
sreardon306,,20,19.22,-1.454,1,27.42,20,1.69
sreardon306,,20,6.96,9.527999999999999,2,5.62,20,4.51
sreardon306,,20,22.13,2.879,2,10.9,20,1.94
sreardon306,,20,28.56,1.2040000000000004,2,10.82,20,3.09
sreardon306,,20,18.8,-1.4649999999999999,1,28.13,20,2.07
sreardon306,,20,7.85,3.8390000000000004,1,22.66,20,3.96
adandrade569,,25,24.87,-2.7050000000000005,4,18.6,5,2.68
adandrade569,,25,3.71,5.517999999999999,5,12.75,5,2.28
adandrade569,,25,29.34,-2.6390000000000002,5,13.57,5,1.17
adandrade569,,25,16.09,4.158,4,4.31,5,2.39
adandrade569,,25,28.38,0.08600000000000063,2,5.06,5,3.59
adandrade569,,25,19.72,-2.522,2,21.5,5,2.22
adandrade569,,25,19.05,-3.207,5,27.82,5,4.27
adandrade569,,25,29.89,-2.515,2,11.76,5,2.9
adandrade569,,25,17.71,0.41300000000000014,3,15.1,5,3.28
adandrade569,,25,24.08,-1.2289999999999992,2,12.61,5,1.89
adandrade569,,25,13.23,2.726,2,10.43,5,2.12
adandrade569,,25,16.04,0.31999999999999973,5,19.1,5,4.31
adandrade569,,25,22.96,0.8339999999999999,5,8.52,5,1.39
adandrade569,,25,6.01,7.085000000000001,3,4.04,5,2.5
adandrade569,,25,11.88,2.5109999999999997,3,13.05,5,1.95
adandrade569,,25,13.9,-0.945,2,22.45,5,2.8
adandrade569,,25,12.77,-1.6509999999999998,2,27.32,5,4.88
adandrade569,,25,7.89,2.754,4,17.63,5,3.05
adandrade569,,25,7.81,5.164000000000001,3,9.77,5,4.19
adandrade569,,25,0.54,4.496,5,19.92,5,3.17
adandrade569,,25,8.4,-0.7299999999999998,3,26.98,5,1.42
adandrade569,,25,14.65,2.306,5,12.69,5,2.54
adandrade569,,25,4.31,0.10500000000000065,2,29.38,5,4.06
adandrade569,,25,6.16,-0.702,4,29.78,5,1.4
adandrade569,,25,4.57,1.9600000000000004,3,23.31,5,3.62
adandrade569,,25,13.39,6.124,5,1.73,5,3.3
adandrade569,,25,17.85,-3.6140000000000003,4,27.95,5,1.63
adandrade569,,25,15.58,-0.04199999999999937,3,19.66,5,4.65
adandrade569,,25,19.52,-4.02,3,28.54,5,3.99
adandrade569,,25,25.51,0.5339999999999997,3,5.97,5,1.89
adandrade569,,25,26.05,-0.5800000000000002,4,10.81,5,3.39
adandrade569,,25,5.19,4.398,3,13.25,5,1.65
adandrade569,,25,1.49,9.783999999999999,5,2.37,5,4.71
adandrade569,,25,8.24,2.1270000000000002,3,18.47,5,2.7
adandrade569,,25,5.74,3.0460000000000003,4,18.9,5,3.19
adandrade569,,25,15.23,-0.5339999999999998,4,20.43,5,1.82
adandrade569,,25,1.94,4.7379999999999995,3,15.82,5,2.33
adandrade569,,25,25.09,2.117,5,2.58,5,2.09
adandrade569,,25,8.62,5.899000000000001,2,5.39,5,3.51
adandrade569,,25,9.53,0.2849999999999997,5,24.48,5,2.44
adandrade569,,25,2.53,5.728,3,12.93,5,3.83
adandrade569,,25,7.38,1.997000000000001,5,22.23,5,4.4
adandrade569,,25,10.22,0.5519999999999996,3,22.64,5,4.05
adandrade569,,25,8.1,1.6749999999999996,5,20.69,5,1.56
adandrade569,,25,19.22,-3.6259999999999994,2,27.42,5,4.83
adandrade569,,25,6.96,7.168,5,5.62,5,4.71
adandrade569,,25,22.13,0.9030000000000002,5,10.9,5,4.06
adandrade569,,25,28.56,-1.0959999999999996,5,10.82,5,3.59
adandrade569,,25,18.8,-3.950999999999999,2,28.13,5,3.64
adandrade569,,25,7.85,0.9689999999999996,3,22.66,5,2.61
stompkins934,,5,24.87,-7.521,2,18.6,10,3.1
stompkins934,,5,3.71,0.8320000000000002,3,12.75,10,3.35
stompkins934,,5,29.34,-7.154999999999999,3,13.57,10,3.09
stompkins934,,5,16.09,-0.9099999999999997,2,4.31,10,1.55
stompkins934,,5,28.38,-4.052,5,5.06,10,2.4
stompkins934,,5,19.72,-5.954,5,21.5,10,4.56
stompkins934,,5,19.05,-8.155000000000001,3,27.82,10,4.03
stompkins934,,5,29.89,-6.182999999999999,5,11.76,10,4.06
stompkins934,,5,17.71,-4.8549999999999995,1,15.1,10,1.44
stompkins934,,5,24.08,-4.520999999999999,5,12.61,10,4.93
stompkins934,,5,13.23,-0.8699999999999998,5,10.43,10,3.64
stompkins934,,5,16.04,-4.444,3,19.1,10,4.99
stompkins934,,5,22.96,-3.7459999999999996,3,8.52,10,2.99
stompkins934,,5,6.01,2.101,1,4.04,10,2.08
stompkins934,,5,11.88,-2.417,1,13.05,10,1.81
stompkins934,,5,13.9,-4.472999999999999,5,22.45,10,4.66
stompkins934,,5,12.77,-6.0809999999999995,5,27.32,10,2.23
stompkins934,,5,7.89,-2.2739999999999996,2,17.63,10,2.41
stompkins934,,5,7.81,0.27000000000000035,1,9.77,10,4.22
stompkins934,,5,0.54,-0.12200000000000044,3,19.92,10,4.58
stompkins934,,5,8.4,-5.178000000000001,1,26.98,10,3.68
stompkins934,,5,14.65,-2.1559999999999997,3,12.69,10,4.73
stompkins934,,5,4.31,-3.6429999999999993,5,29.38,10,4.82
stompkins934,,5,6.16,-5.098,2,29.78,10,3.92
stompkins934,,5,4.57,-3.4499999999999993,1,23.31,10,1.07
stompkins934,,5,13.39,1.4860000000000002,3,1.73,10,4.61
stompkins934,,5,17.85,-8.411999999999999,2,27.95,10,2.14
stompkins934,,5,15.58,-5.62,1,19.66,10,1.26
stompkins934,,5,19.52,-9.186,1,28.54,10,2.66
stompkins934,,5,25.51,-3.9220000000000006,1,5.97,10,4.11
stompkins934,,5,26.05,-5.716,2,10.81,10,2.21
stompkins934,,5,5.19,-0.08799999999999997,1,13.25,10,3.72
stompkins934,,5,1.49,4.667999999999999,3,2.37,10,3.63
stompkins934,,5,8.24,-2.4849999999999994,1,18.47,10,4.14
stompkins934,,5,5.74,-1.5059999999999996,2,18.9,10,4.93
stompkins934,,5,15.23,-5.474,2,20.43,10,1.62
stompkins934,,5,1.94,0.21399999999999997,1,15.82,10,4.21
stompkins934,,5,25.09,-2.339,3,2.58,10,4.31
stompkins934,,5,8.62,2.2890000000000006,5,5.39,10,4.96
stompkins934,,5,9.53,-4.7989999999999995,3,24.48,10,1.52
stompkins934,,5,2.53,0.42600000000000016,1,12.93,10,1.82
stompkins934,,5,7.38,-2.835,3,22.23,10,4.74
stompkins934,,5,10.22,-4.544,1,22.64,10,3.07
stompkins934,,5,8.1,-2.7990000000000004,3,20.69,10,3.69
stompkins934,,5,19.22,-7.607999999999999,5,27.42,10,4.42
stompkins934,,5,6.96,1.988,3,5.62,10,3.31
stompkins934,,5,22.13,-4.388999999999999,3,10.9,10,2.1
stompkins934,,5,28.56,-6.182,3,10.82,10,2.66
stompkins934,,5,18.8,-8.226999999999999,5,28.13,10,1.76
stompkins934,,5,7.85,-3.8289999999999993,1,22.66,10,3.12
jegar195,,30,24.87,6.725,5,18.6,30,3.83
jegar195,,30,3.71,14.405999999999999,2,12.75,30,4.72
jegar195,,30,29.34,5.8790000000000004,2,13.57,30,1.76
jegar195,,30,16.09,13.122,5,4.31,30,1.21
jegar195,,30,28.38,9.0,4,5.06,30,1.16
jegar195,,30,19.72,7.396,4,21.5,30,4.81
jegar195,,30,19.05,4.813,2,27.82,30,2.37
jegar195,,30,29.89,6.955,4,11.76,30,3.25
jegar195,,30,17.71,9.068999999999999,1,15.1,30,3.56
jegar195,,30,24.08,8.355,4,12.61,30,2.81
jegar195,,30,13.23,12.496,4,10.43,30,3.97
jegar195,,30,16.04,8.148,2,19.1,30,1.45
jegar195,,30,22.96,9.536,2,8.52,30,2.9
jegar195,,30,6.01,15.534999999999998,1,4.04,30,1.75
jegar195,,30,11.88,11.366999999999999,1,13.05,30,3.23
jegar195,,30,13.9,8.419,4,22.45,30,2.62
jegar195,,30,12.77,7.218999999999999,4,27.32,30,2.23
jegar195,,30,7.89,11.654000000000002,5,17.63,30,1.55
jegar195,,30,7.81,13.317999999999998,1,9.77,30,1.96
jegar195,,30,0.54,13.126,2,19.92,30,4.32
jegar195,,30,8.4,8.096,1,26.98,30,2.55
jegar195,,30,14.65,10.794,2,12.69,30,2.98
jegar195,,30,4.31,9.673,4,29.38,30,4.9
jegar195,,30,6.16,8.564,5,29.78,30,1.73
jegar195,,30,4.57,10.771999999999998,1,23.31,30,4.68
jegar195,,30,13.39,14.334,2,1.73,30,2.35
jegar195,,30,17.85,5.6579999999999995,5,27.95,30,1.99
jegar195,,30,15.58,7.991999999999999,1,19.66,30,1.82
jegar195,,30,19.52,4.338,1,28.54,30,2.78
jegar195,,30,25.51,8.963999999999999,1,5.97,30,1.04
jegar195,,30,26.05,8.303999999999998,5,10.81,30,1.81
jegar195,,30,5.19,13.579999999999998,1,13.25,30,4.56
jegar195,,30,1.49,17.709999999999997,2,2.37,30,2.34
jegar195,,30,8.24,10.405,1,18.47,30,1.09
jegar195,,30,5.74,12.418,5,18.9,30,4.05
jegar195,,30,15.23,8.932,5,20.43,30,3.15
jegar195,,30,1.94,13.589999999999998,1,15.82,30,3.59
jegar195,,30,25.09,10.997000000000002,2,2.58,30,4.49
jegar195,,30,8.62,15.127,4,5.39,30,2.65
jegar195,,30,9.53,8.597,2,24.48,30,2.0
jegar195,,30,2.53,14.163999999999998,1,12.93,30,3.01
jegar195,,30,7.38,10.357000000000001,2,22.23,30,4.2
jegar195,,30,10.22,8.867999999999999,1,22.64,30,2.63
jegar195,,30,8.1,10.527,2,20.69,30,3.82
jegar195,,30,19.22,5.768,4,27.42,30,4.8
jegar195,,30,6.96,14.966,2,5.62,30,1.7
jegar195,,30,22.13,8.841000000000001,2,10.9,30,1.75
jegar195,,30,28.56,6.788,2,10.82,30,1.01
jegar195,,30,18.8,5.087,4,28.13,30,1.83
jegar195,,30,7.85,9.706999999999999,1,22.66,30,3.3
lgnas913,,15,24.87,-0.025000000000000744,4,18.6,25,1.08
lgnas913,,15,3.71,8.145999999999999,1,12.75,25,4.42
lgnas913,,15,29.34,0.061000000000000165,1,13.57,25,3.67
lgnas913,,15,16.09,7.05,4,4.31,25,1.85
lgnas913,,15,28.38,3.1220000000000008,3,5.06,25,2.77
lgnas913,,15,19.72,1.1140000000000005,3,21.5,25,4.4
lgnas913,,15,19.05,-1.2109999999999999,1,27.82,25,3.25
lgnas913,,15,29.89,1.0690000000000004,3,11.76,25,4.82
lgnas913,,15,17.71,3.363,4,15.1,25,2.03
lgnas913,,15,24.08,2.315000000000001,3,12.61,25,3.61
lgnas913,,15,13.23,6.027999999999999,3,10.43,25,2.63
lgnas913,,15,16.04,2.0759999999999996,1,19.1,25,2.09
lgnas913,,15,22.96,3.268,1,8.52,25,2.56
lgnas913,,15,6.01,10.445,4,4.04,25,3.3
lgnas913,,15,11.88,6.260999999999999,4,13.05,25,4.7
lgnas913,,15,13.9,2.583,3,22.45,25,4.44
lgnas913,,15,12.77,1.3830000000000002,3,27.32,25,4.05
lgnas913,,15,7.89,5.694,4,17.63,25,2.75
lgnas913,,15,7.81,7.9319999999999995,4,9.77,25,2.03
lgnas913,,15,0.54,6.975999999999999,1,19.92,25,4.57
lgnas913,,15,8.4,3.124,4,26.98,25,4.69
lgnas913,,15,14.65,4.95,1,12.69,25,4.76
lgnas913,,15,4.31,3.255000000000001,3,29.38,25,3.81
lgnas913,,15,6.16,2.4359999999999995,4,29.78,25,2.09
lgnas913,,15,4.57,4.786,4,23.31,25,1.75
lgnas913,,15,13.39,7.994,1,1.73,25,1.65
lgnas913,,15,17.85,-0.07600000000000007,4,27.95,25,4.32
lgnas913,,15,15.58,2.734,4,19.66,25,2.53
lgnas913,,15,19.52,-1.2839999999999991,4,28.54,25,1.67
lgnas913,,15,25.51,4.24,4,5.97,25,4.42
lgnas913,,15,26.05,2.548,4,10.81,25,4.03
lgnas913,,15,5.19,7.798,4,13.25,25,2.65
lgnas913,,15,1.49,11.615999999999998,1,2.37,25,2.87
lgnas913,,15,8.24,5.309,4,18.47,25,2.61
lgnas913,,15,5.74,5.838,4,18.9,25,2.15
lgnas913,,15,15.23,2.348,4,20.43,25,1.23
lgnas913,,15,1.94,7.82,4,15.82,25,1.74
lgnas913,,15,25.09,4.203,1,2.58,25,1.52
lgnas913,,15,8.62,8.903,3,5.39,25,2.53
lgnas913,,15,9.53,2.313,1,24.48,25,1.58
lgnas913,,15,2.53,8.542000000000002,4,12.93,25,1.9
lgnas913,,15,7.38,3.891,1,22.23,25,2.87
lgnas913,,15,10.22,3.6299999999999994,4,22.64,25,3.44
lgnas913,,15,8.1,4.179,1,20.69,25,3.08
lgnas913,,15,19.22,-0.5919999999999999,3,27.42,25,4.0
lgnas913,,15,6.96,9.335999999999999,1,5.62,25,4.55
lgnas913,,15,22.13,2.899,1,10.9,25,3.04
lgnas913,,15,28.56,1.224,1,10.82,25,4.19
lgnas913,,15,18.8,-1.1089999999999995,3,28.13,25,1.85
lgnas913,,15,7.85,4.067,4,22.66,25,2.1
edilillo678,,20,24.87,2.0009999999999994,3,18.6,25,4.71
edilillo678,,20,3.71,9.739999999999998,1,12.75,25,4.89
edilillo678,,20,29.34,1.2949999999999997,1,13.57,25,2.34
edilillo678,,20,16.09,8.504000000000001,3,4.31,25,2.62
edilillo678,,20,28.38,5.0760000000000005,5,5.06,25,3.04
edilillo678,,20,19.72,2.5960000000000005,5,21.5,25,2.31
edilillo678,,20,19.05,-0.007000000000000339,1,27.82,25,1.77
edilillo678,,20,29.89,2.9589999999999996,5,11.76,25,4.77
edilillo678,,20,17.71,4.853,3,15.1,25,2.98
edilillo678,,20,24.08,3.8350000000000004,5,12.61,25,1.71
edilillo678,,20,13.23,8.245999999999999,5,10.43,25,4.22
edilillo678,,20,16.04,3.724,1,19.1,25,2.83
edilillo678,,20,22.96,4.872,1,8.52,25,3.08
edilillo678,,20,6.01,11.491,3,4.04,25,2.03
edilillo678,,20,11.88,6.918999999999999,3,13.05,25,1.49
edilillo678,,20,13.9,4.497,5,22.45,25,4.51
edilillo678,,20,12.77,2.971,5,27.32,25,2.49
edilillo678,,20,7.89,6.865999999999999,3,17.63,25,2.11
edilillo678,,20,7.81,9.056,3,9.77,25,1.15
edilillo678,,20,0.54,8.411999999999999,1,19.92,25,4.25
edilillo678,,20,8.4,4.3420000000000005,3,26.98,25,4.28
edilillo678,,20,14.65,5.76,1,12.69,25,1.31
edilillo678,,20,4.31,5.211,5,29.38,25,4.09
edilillo678,,20,6.16,3.624,3,29.78,25,1.53
edilillo678,,20,4.57,6.590000000000001,3,23.31,25,4.27
edilillo678,,20,13.39,9.371999999999998,1,1.73,25,1.04
edilillo678,,20,17.85,0.6079999999999999,3,27.95,25,1.24
edilillo678,,20,15.58,3.782,3,19.66,25,1.27
edilillo678,,20,19.52,0.4480000000000006,3,28.54,25,3.83
edilillo678,,20,25.51,5.486000000000001,3,5.97,25,4.15
edilillo678,,20,26.05,3.9479999999999995,3,10.81,25,4.53
edilillo678,,20,5.19,9.484,3,13.25,25,4.58
edilillo678,,20,1.49,13.243999999999998,1,2.37,25,3.51
edilillo678,,20,8.24,6.492999999999999,3,18.47,25,2.03
edilillo678,,20,5.74,6.976,3,18.9,25,1.34
edilillo678,,20,15.23,3.808,3,20.43,25,2.03
edilillo678,,20,1.94,9.027999999999999,3,15.82,25,1.28
edilillo678,,20,25.09,5.845,1,2.58,25,2.23
edilillo678,,20,8.62,10.501000000000001,5,5.39,25,1.02
edilillo678,,20,9.53,4.287,1,24.48,25,3.95
edilillo678,,20,2.53,9.724,3,12.93,25,1.31
edilillo678,,20,7.38,5.189,1,22.23,25,1.86
edilillo678,,20,10.22,4.573999999999999,3,22.64,25,1.66
edilillo678,,20,8.1,5.949,1,20.69,25,4.43
edilillo678,,20,19.22,1.3339999999999999,5,27.42,25,4.13
edilillo678,,20,6.96,10.489999999999998,1,5.62,25,2.82
edilillo678,,20,22.13,4.541,1,10.9,25,3.75
edilillo678,,20,28.56,2.63,1,10.82,25,3.72
edilillo678,,20,18.8,1.0270000000000001,5,28.13,25,3.03
edilillo678,,20,7.85,5.812999999999999,3,22.66,25,4.33
coberhelma998,,5,24.87,-9.421000000000001,1,18.6,5,2.1
coberhelma998,,5,3.71,-0.6179999999999997,4,12.75,5,2.6
coberhelma998,,5,29.34,-8.222999999999999,4,13.57,5,4.25
coberhelma998,,5,16.09,-1.9999999999999996,1,4.31,5,4.6
coberhelma998,,5,28.38,-5.991999999999999,2,5.06,5,3.2
coberhelma998,,5,19.72,-8.597999999999999,2,21.5,5,1.84
coberhelma998,,5,19.05,-9.625,4,27.82,5,3.18
coberhelma998,,5,29.89,-8.415,2,11.76,5,3.4
coberhelma998,,5,17.71,-5.041,5,15.1,5,4.01
coberhelma998,,5,24.08,-6.646999999999999,2,12.61,5,4.8
coberhelma998,,5,13.23,-3.4699999999999998,2,10.43,5,1.14
coberhelma998,,5,16.04,-5.78,4,19.1,5,4.81
coberhelma998,,5,22.96,-5.33,4,8.52,5,1.57
coberhelma998,,5,6.01,1.4130000000000003,5,4.04,5,2.14
coberhelma998,,5,11.88,-2.809,5,13.05,5,3.35
coberhelma998,,5,13.9,-6.696999999999999,2,22.45,5,4.04
coberhelma998,,5,12.77,-8.300999999999998,2,27.32,5,1.63
coberhelma998,,5,7.89,-3.5459999999999994,1,17.63,5,4.55
coberhelma998,,5,7.81,-1.0079999999999996,5,9.77,5,1.33
coberhelma998,,5,0.54,-1.662,4,19.92,5,3.38
coberhelma998,,5,8.4,-6.284000000000001,5,26.98,5,1.65
coberhelma998,,5,14.65,-3.87,4,12.69,5,2.66
coberhelma998,,5,4.31,-6.022999999999999,2,29.38,5,3.42
coberhelma998,,5,6.16,-6.79,1,29.78,5,3.96
coberhelma998,,5,4.57,-3.468,5,23.31,5,4.48
coberhelma998,,5,13.39,-0.302,4,1.73,5,2.17
coberhelma998,,5,17.85,-9.658000000000001,1,27.95,5,4.41
