id,details,time,time_request,score,subject_1_rating,subject_1_pref,subject_2_rating,subject_2_pref,subject_3_rating,subject_3_pref,avg_match_score
dluquette313,,20,7.23,6.845699999999998,1,1,5,3,5,1,2.147
dluquette313,,20,0.88,8.2388,1,2,1,2,5,3,2.028
dluquette313,,20,25.7,2.9528,5,3,5,3,2,1,3.628
dluquette313,,20,6.5,8.4829,5,1,4,3,5,5,2.329
dluquette313,,20,24.75,2.5839,5,5,2,1,1,2,1.089
dluquette313,,20,12.29,4.9674,5,1,1,1,1,2,1.544
dluquette313,,20,16.7,3.9367,4,3,1,1,2,1,1.467
dluquette313,,20,18.28,3.5729999999999995,5,1,1,1,4,3,1.57
dluquette313,,20,7.8,8.0677,5,3,5,3,1,2,1.077
dluquette313,,20,21.38,3.6683000000000003,5,1,5,3,2,1,3.823
dluquette313,,20,2.02,9.9788,4,3,4,3,4,3,3.848
dluquette313,,20,10.18,6.6378,4,3,1,2,5,1,3.918
dluquette313,,20,18.41,5.629999999999999,5,1,5,5,5,5,3.53
dluquette313,,20,28.27,0.13840000000000013,2,1,1,2,5,5,1.194
dluquette313,,20,5.05,6.1465000000000005,1,2,1,1,1,1,1.615
dluquette313,,20,28.6,1.4591999999999996,5,3,1,2,5,3,2.392
dluquette313,,20,12.05,5.0995,1,1,4,3,1,2,4.145
dluquette313,,20,18.39,2.9345,1,1,4,3,1,1,2.515
dluquette313,,20,0.82,8.274199999999999,1,1,5,1,2,1,4.202
dluquette313,,20,21.23,3.5440000000000005,4,3,2,1,5,3,4.13
dluquette313,,20,9.8,6.661499999999998,5,3,1,2,1,2,3.015
dluquette313,,20,28.09,0.23620000000000002,2,1,4,3,1,1,1.632
dluquette313,,20,25.35,0.13519999999999954,2,1,1,1,2,1,1.402
dluquette313,,20,28.26,0.09250000000000017,1,1,5,1,5,1,1.705
dluquette313,,20,12.67,5.897499999999999,4,3,1,2,5,3,1.985
dluquette313,,20,7.09,6.5605,2,1,5,1,1,1,3.875
dluquette313,,20,29.25,1.1107,5,3,1,1,5,1,4.857
dluquette313,,20,29.08,1.0406000000000009,4,3,1,2,4,3,3.646
dluquette313,,20,9.27,6.969200000000001,4,3,2,1,5,3,2.502
dluquette313,,20,29.23,-0.46680000000000016,2,1,1,1,5,1,4.022
dluquette313,,20,24.45,1.6381000000000001,5,1,1,1,2,1,4.731
dluquette313,,20,1.02,8.8766,2,1,5,1,5,1,4.826
dluquette313,,20,6.85,7.9552,2,1,5,5,4,3,4.102
dluquette313,,20,16.96,5.7179,5,3,4,3,4,3,3.059
dluquette313,,20,29.1,0.7265999999999997,2,1,5,3,5,1,3.566
dluquette313,,20,29.25,0.5614000000000001,2,1,4,3,5,3,2.364
dluquette313,,20,14.68,6.1467,5,3,5,3,2,1,2.507
dluquette313,,20,10.86,5.6164000000000005,2,1,5,1,2,1,4.744
dluquette313,,20,6.85,9.6671,5,5,5,3,4,3,4.221
dluquette313,,20,2.62,9.6704,5,1,4,3,5,3,4.564
khillestad695,,30,28.57,4.4458,5,1,5,1,1,5,4.168
khillestad695,,30,5.76,10.876600000000002,4,1,5,1,4,1,4.046
khillestad695,,30,1.46,12.841399999999998,5,1,5,5,2,1,1.794
khillestad695,,30,9.55,9.977899999999998,5,1,1,4,1,5,4.429
khillestad695,,30,21.16,6.593100000000001,5,1,5,1,5,1,3.411
khillestad695,,30,0.63,12.126900000000001,2,1,5,1,5,5,2.159
khillestad695,,30,8.34,9.9524,1,4,5,1,5,1,1.544
khillestad695,,30,22.56,5.7387,1,4,1,5,5,1,2.067
khillestad695,,30,8.29,10.523299999999997,1,5,5,1,5,1,4.103
khillestad695,,30,19.67,6.6446999999999985,2,1,5,5,1,4,1.457
khillestad695,,30,7.23,10.3001,1,5,1,4,2,1,3.691
khillestad695,,30,0.88,14.4817,5,5,5,5,1,4,2.457
khillestad695,,30,25.7,4.749700000000001,1,4,1,4,5,1,3.597
khillestad695,,30,6.5,9.958899999999998,2,1,5,1,4,1,3.089
khillestad695,,30,24.75,5.6793000000000005,4,1,5,1,5,5,4.043
khillestad695,,30,12.29,8.8369,2,1,1,5,5,5,4.239
khillestad695,,30,16.7,7.9074,5,1,1,5,5,1,3.174
khillestad695,,30,18.28,6.535799999999999,2,1,1,5,5,1,3.198
khillestad695,,30,7.8,10.4906,1,4,1,4,5,5,3.306
khillestad695,,30,21.38,5.321400000000001,2,1,1,4,5,1,2.354
khillestad695,,30,2.02,12.239399999999998,5,1,5,1,5,1,2.454
khillestad695,,30,10.18,10.25,5,1,5,5,2,1,2.04
khillestad695,,30,18.41,6.2789,2,1,4,1,4,1,4.019
khillestad695,,30,28.27,5.235,5,1,5,5,4,1,4.16
khillestad695,,30,5.05,12.731399999999999,5,5,1,5,1,5,4.464
khillestad695,,30,28.6,4.8633,1,4,5,5,1,4,4.433
khillestad695,,30,12.05,9.542,1,5,5,1,5,5,1.57
khillestad695,,30,18.39,7.4443,1,5,5,1,1,5,3.613
khillestad695,,30,0.82,12.006899999999998,1,5,2,1,5,1,2.529
khillestad695,,30,21.23,6.327699999999999,5,1,5,1,1,4,1.967
khillestad695,,30,9.8,10.780499999999998,1,4,5,5,5,5,2.205
khillestad695,,30,28.09,4.5749,5,1,5,1,1,5,4.019
khillestad695,,30,25.35,5.360499999999999,5,1,1,5,5,1,3.655
khillestad695,,30,28.26,3.6411,1,5,2,1,2,1,4.191
khillestad695,,30,12.67,9.895499999999998,5,1,5,5,1,4,3.965
khillestad695,,30,7.09,10.1426,5,1,2,1,1,5,2.696
khillestad695,,30,29.25,3.5630000000000006,1,4,1,5,2,1,3.38
khillestad695,,30,29.08,4.9222,5,1,5,5,5,1,2.462
khillestad695,,30,9.27,9.9587,5,1,5,1,1,4,2.397
khillestad695,,30,29.23,3.7095,5,1,1,5,2,1,1.785
khillestad695,,30,24.45,4.536300000000001,2,1,1,5,5,1,1.713
khillestad695,,30,1.02,11.5508,5,1,2,1,2,1,1.568
khillestad695,,30,6.85,10.4531,5,1,4,1,5,1,1.081
khillestad695,,30,16.96,7.6918999999999995,1,4,5,1,5,1,4.799
khillestad695,,30,29.1,3.8393999999999995,5,1,1,4,2,1,4.694
khillestad695,,30,29.25,3.8592,5,1,5,1,1,4,1.342
khillestad695,,30,14.68,7.9582999999999995,1,4,1,4,5,1,2.623
khillestad695,,30,10.86,8.9842,5,1,2,1,5,1,2.422
khillestad695,,30,6.85,10.1667,4,1,1,4,5,1,1.217
khillestad695,,30,2.62,11.1409,2,1,5,1,1,4,3.269
mshifflet830,,5,28.57,-1.5386000000000006,5,4,5,4,3,3,4.324
mshifflet830,,5,5.76,3.9922000000000004,5,2,5,1,5,2,2.202
mshifflet830,,5,1.46,4.7072,5,1,4,3,1,2,1.452
mshifflet830,,5,9.55,3.8878999999999997,5,4,3,5,3,3,3.529
mshifflet830,,5,21.16,0.3508000000000001,5,4,5,1,5,4,3.988
mshifflet830,,5,0.63,4.5072,1,2,5,1,4,3,3.962
mshifflet830,,5,8.34,3.9817,3,5,5,1,5,4,4.837
mshifflet830,,5,22.56,-0.3093999999999996,3,5,3,3,5,4,4.586
mshifflet830,,5,8.29,3.2875000000000005,3,3,5,1,5,4,3.745
mshifflet830,,5,19.67,-1.0731000000000008,1,2,4,3,3,5,2.279
mshifflet830,,5,7.23,3.1952,3,3,3,5,1,2,1.642
mshifflet830,,5,0.88,6.001200000000001,4,3,4,3,3,5,4.652
mshifflet830,,5,25.7,-0.9203000000000001,3,5,3,5,5,4,3.897
mshifflet830,,5,6.5,2.7872000000000003,1,2,5,1,5,2,4.372
mshifflet830,,5,24.75,-1.0312999999999992,5,2,5,4,4,3,2.937
mshifflet830,,5,12.29,0.7335000000000004,1,2,3,3,4,3,1.205
mshifflet830,,5,16.7,0.7991000000000003,5,1,3,3,5,4,4.091
mshifflet830,,5,18.28,-1.1241999999999999,1,2,3,3,5,1,1.598
mshifflet830,,5,7.8,4.3415,3,5,3,5,4,3,4.815
mshifflet830,,5,21.38,-1.3850999999999993,1,2,3,5,5,4,1.289
mshifflet830,,5,2.02,4.8601,5,1,5,1,5,1,3.661
mshifflet830,,5,10.18,2.2157,5,1,4,3,1,2,2.697
mshifflet830,,5,18.41,-0.6779999999999997,1,2,5,2,5,2,3.45
mshifflet830,,5,28.27,-1.8452,5,4,4,3,5,2,3.358
mshifflet830,,5,5.05,4.3664000000000005,4,3,3,3,3,3,4.814
mshifflet830,,5,28.6,-2.1816999999999993,3,5,4,3,3,5,2.983
mshifflet830,,5,12.05,1.941,3,3,5,1,4,3,3.56
mshifflet830,,5,18.39,-0.30610000000000026,3,3,5,1,3,3,1.109
mshifflet830,,5,0.82,4.9148,3,3,1,2,5,4,3.608
mshifflet830,,5,21.23,-0.09839999999999982,5,1,5,4,3,5,3.706
mshifflet830,,5,9.8,3.4079,3,5,4,3,4,3,3.479
mshifflet830,,5,28.09,-2.1084,5,4,5,1,3,3,3.186
mshifflet830,,5,25.35,-0.8132000000000006,5,4,3,3,5,4,4.918
mshifflet830,,5,28.26,-4.169200000000002,3,3,1,2,1,2,1.088
mshifflet830,,5,12.67,2.1264000000000003,5,1,4,3,3,5,4.274
mshifflet830,,5,7.09,3.3924000000000003,5,4,1,2,3,3,1.194
mshifflet830,,5,29.25,-3.2033,3,5,3,3,1,2,1.717
mshifflet830,,5,29.08,-3.100199999999999,5,1,4,3,5,1,3.238
mshifflet830,,5,9.27,3.2628999999999997,5,1,5,4,3,5,1.439
mshifflet830,,5,29.23,-2.5710000000000006,5,4,3,3,1,2,4.98
mshifflet830,,5,24.45,-2.7142000000000004,1,2,3,3,5,4,1.208
mshifflet830,,5,1.02,5.1902,5,4,1,2,1,2,3.962
mshifflet830,,5,6.85,4.373399999999999,5,4,5,2,5,1,2.284
mshifflet830,,5,16.96,1.0256,3,5,5,1,5,1,4.136
mshifflet830,,5,29.1,-2.3703000000000007,5,4,3,5,1,2,2.597
mshifflet830,,5,29.25,-2.181599999999999,5,4,5,1,3,5,3.934
mshifflet830,,5,14.68,2.2871,3,5,3,5,5,4,2.911
mshifflet830,,5,10.86,2.6186000000000003,5,4,1,2,5,4,1.766
mshifflet830,,5,6.85,3.8478000000000003,5,2,3,5,5,1,1.028
mshifflet830,,5,2.62,3.9979,1,2,5,1,3,5,3.839
vfuerbring676,,25,28.57,3.5307000000000004,4,3,4,3,5,4,2.017
vfuerbring676,,25,5.76,8.951500000000001,4,1,2,2,4,1,3.795
vfuerbring676,,25,1.46,10.057899999999998,2,2,2,3,4,1,2.959
vfuerbring676,,25,9.55,8.373,4,3,1,2,5,4,1.38
vfuerbring676,,25,21.16,5.2257,4,3,2,2,4,3,4.737
vfuerbring676,,25,0.63,10.2118,4,1,2,2,2,3,1.008
vfuerbring676,,25,8.34,7.7475,1,2,2,2,4,3,3.495
vfuerbring676,,25,22.56,4.342200000000001,1,2,5,4,4,3,2.102
vfuerbring676,,25,8.29,9.625399999999999,5,4,2,2,4,3,4.124
vfuerbring676,,25,19.67,4.8607,4,1,2,3,1,2,4.617
vfuerbring676,,25,7.23,9.510299999999999,5,4,1,2,4,1,3.793
vfuerbring676,,25,0.88,10.237000000000002,2,3,2,3,1,2,2.01
vfuerbring676,,25,25.7,2.4381000000000004,1,2,1,2,4,3,4.481
vfuerbring676,,25,6.5,8.6191,4,1,2,2,4,1,2.691
vfuerbring676,,25,24.75,3.7897,4,1,4,3,2,3,3.147
vfuerbring676,,25,12.29,7.8281,4,1,5,4,2,3,2.151
vfuerbring676,,25,16.7,6.4492,2,2,5,4,4,3,2.592
vfuerbring676,,25,18.28,5.8932,4,1,5,4,2,2,1.772
vfuerbring676,,25,7.8,7.266799999999998,1,2,1,2,2,3,1.068
vfuerbring676,,25,21.38,4.192900000000001,4,1,1,2,4,3,3.069
vfuerbring676,,25,2.02,9.432500000000001,2,2,2,2,2,2,1.385
vfuerbring676,,25,10.18,7.6045,2,2,2,3,4,1,4.585
vfuerbring676,,25,18.41,5.267,4,1,4,1,4,1,2.9
vfuerbring676,,25,28.27,3.059,4,3,2,3,4,1,4.4
vfuerbring676,,25,5.05,10.2893,2,3,5,4,5,4,1.043
vfuerbring676,,25,28.6,1.3430999999999997,1,2,2,3,1,2,2.231
vfuerbring676,,25,12.05,8.168299999999999,5,4,2,2,2,3,2.833
vfuerbring676,,25,18.39,6.7203,5,4,2,2,5,4,3.373
vfuerbring676,,25,0.82,12.134099999999998,5,4,4,1,4,3,4.801
vfuerbring676,,25,21.23,4.3183,2,2,4,3,1,2,2.873
vfuerbring676,,25,9.8,7.319999999999999,1,2,2,3,2,3,3.6
vfuerbring676,,25,28.09,3.0886000000000005,4,3,2,2,5,4,2.156
vfuerbring676,,25,25.35,4.8056,4,3,5,4,4,3,3.106
vfuerbring676,,25,28.26,3.5051999999999994,5,4,4,1,4,1,2.832
vfuerbring676,,25,12.67,6.4573,2,2,2,3,1,2,2.583
vfuerbring676,,25,7.09,9.678600000000001,4,3,4,1,5,4,3.056
vfuerbring676,,25,29.25,2.25,1,2,5,4,4,1,3.25
vfuerbring676,,25,29.08,1.5701000000000003,2,2,2,3,2,2,1.941
vfuerbring676,,25,9.27,8.0755,2,2,4,3,1,2,4.565
vfuerbring676,,25,29.23,3.3904,4,3,5,4,4,1,2.594
vfuerbring676,,25,24.45,4.5498,4,1,5,4,4,3,3.848
vfuerbring676,,25,1.02,11.205,4,3,4,1,4,1,4.11
vfuerbring676,,25,6.85,9.2424,4,3,4,1,2,2,2.974
vfuerbring676,,25,16.96,4.8805,1,2,2,2,2,2,3.685
vfuerbring676,,25,29.1,2.4231999999999996,4,3,1,2,4,1,4.532
vfuerbring676,,25,29.25,2.3378000000000005,4,3,2,2,1,2,4.128
vfuerbring676,,25,14.68,5.4716000000000005,1,2,1,2,4,3,1.756
vfuerbring676,,25,10.86,8.4765,4,3,4,1,4,3,4.345
vfuerbring676,,25,6.85,8.4063,4,1,1,2,2,2,4.613
vfuerbring676,,25,2.62,9.6614,4,1,2,2,1,2,3.474
cpartmann532,,30,28.57,5.4598,5,3,5,3,3,4,3.308
cpartmann532,,30,5.76,11.549599999999998,4,3,5,1,4,3,2.776
cpartmann532,,30,1.46,12.119999999999997,5,1,2,1,4,5,2.58
cpartmann532,,30,9.55,11.1002,5,3,4,4,3,4,2.652
cpartmann532,,30,21.16,7.2349,5,3,5,1,5,3,1.829
cpartmann532,,30,0.63,13.2099,4,5,5,1,2,1,1.989
cpartmann532,,30,8.34,11.0452,4,4,5,1,5,3,1.472
cpartmann532,,30,22.56,7.218999999999999,4,4,3,4,5,3,3.87
cpartmann532,,30,8.29,11.0045,3,4,5,1,5,3,3.915
cpartmann532,,30,19.67,7.567299999999999,4,5,2,1,4,4,3.683
cpartmann532,,30,7.23,11.902299999999999,3,4,4,4,4,5,4.713
cpartmann532,,30,0.88,11.150100000000002,2,1,2,1,4,4,1.141
cpartmann532,,30,25.7,6.328200000000001,4,4,4,4,5,3,2.382
cpartmann532,,30,6.5,12.038199999999998,4,5,5,1,4,3,3.882
cpartmann532,,30,24.75,5.6826,4,3,5,3,2,1,1.076
cpartmann532,,30,12.29,9.889700000000001,4,5,3,4,2,1,1.767
cpartmann532,,30,16.7,8.330300000000001,5,1,3,4,5,3,3.403
cpartmann532,,30,18.28,8.3706,4,5,3,4,5,1,1.546
cpartmann532,,30,7.8,11.357299999999999,4,4,4,4,2,1,3.973
cpartmann532,,30,21.38,7.938899999999999,4,5,4,4,5,3,2.529
cpartmann532,,30,2.02,12.145599999999998,5,1,5,1,5,1,1.516
cpartmann532,,30,10.18,9.348700000000001,5,1,2,1,4,5,1.027
cpartmann532,,30,18.41,8.460799999999999,4,5,4,3,4,3,1.838
cpartmann532,,30,28.27,4.3616,5,3,2,1,4,3,1.426
cpartmann532,,30,5.05,10.7241,2,1,3,4,3,4,2.391
cpartmann532,,30,28.6,4.5889999999999995,4,4,2,1,4,4,3.69
cpartmann532,,30,12.05,9.088899999999999,3,4,5,1,2,1,1.039
cpartmann532,,30,18.39,7.7438,3,4,5,1,3,4,2.608
cpartmann532,,30,0.82,13.6516,3,4,4,5,5,3,1.976
cpartmann532,,30,21.23,7.136799999999998,5,1,5,3,4,4,3.058
cpartmann532,,30,9.8,9.4894,4,4,2,1,2,1,1.294
cpartmann532,,30,28.09,5.0,5,3,5,1,3,4,1.27
cpartmann532,,30,25.35,6.206099999999999,5,3,3,4,5,3,2.111
cpartmann532,,30,28.26,5.5571,3,4,4,5,4,5,2.351
cpartmann532,,30,12.67,8.702599999999999,5,1,2,1,4,4,3.036
cpartmann532,,30,7.09,12.170399999999999,5,3,4,5,3,4,3.974
cpartmann532,,30,29.25,5.153100000000001,4,4,3,4,4,5,2.281
cpartmann532,,30,29.08,3.4241000000000006,5,1,2,1,5,1,1.481
cpartmann532,,30,9.27,10.714,5,1,5,3,4,4,2.95
cpartmann532,,30,29.23,5.3906,5,3,3,4,4,5,4.596
cpartmann532,,30,24.45,6.8218000000000005,4,5,3,4,5,3,2.568
cpartmann532,,30,1.02,14.0554,5,3,4,5,4,5,2.614
cpartmann532,,30,6.85,11.514999999999999,5,3,4,3,5,1,1.7
cpartmann532,,30,16.96,8.2299,4,4,5,1,5,1,1.179
cpartmann532,,30,29.1,5.304,5,3,4,4,4,5,1.34
cpartmann532,,30,29.25,4.9415,5,3,5,1,4,4,3.165
cpartmann532,,30,14.68,9.525400000000001,4,4,4,4,5,3,1.294
cpartmann532,,30,10.86,11.207400000000002,5,3,4,5,5,3,4.654
cpartmann532,,30,6.85,11.6061,4,3,4,4,5,1,3.611
cpartmann532,,30,2.62,13.396599999999998,4,5,5,1,4,4,4.826
vkuntz720,,30,28.57,3.8244999999999996,3,1,3,1,4,5,4.955
vkuntz720,,30,5.76,11.0322,4,2,4,1,4,2,3.602
vkuntz720,,30,1.46,12.021500000000001,4,1,3,3,2,2,3.595
vkuntz720,,30,9.55,8.938699999999999,3,1,1,1,4,5,3.037
vkuntz720,,30,21.16,5.6684,3,1,4,1,3,1,4.164
vkuntz720,,30,0.63,11.915299999999998,2,2,4,1,3,3,3.043
vkuntz720,,30,8.34,8.688799999999999,1,1,4,1,3,1,1.908
vkuntz720,,30,22.56,5.151600000000001,1,1,4,5,3,1,1.196
vkuntz720,,30,8.29,10.8402,4,5,4,1,3,1,2.272
vkuntz720,,30,19.67,5.8549,2,2,3,3,1,1,1.559
vkuntz720,,30,7.23,10.7115,4,5,1,1,2,2,3.805
vkuntz720,,30,0.88,12.0897,3,3,3,3,1,1,1.537
vkuntz720,,30,25.7,2.9612,1,1,1,1,3,1,2.712
vkuntz720,,30,6.5,10.2343,2,2,4,1,4,2,3.843
vkuntz720,,30,24.75,4.9392000000000005,4,2,3,1,3,3,1.642
vkuntz720,,30,12.29,9.0173,2,2,4,5,3,3,1.043
vkuntz720,,30,16.7,8.0614,4,1,4,5,3,1,3.714
vkuntz720,,30,18.28,7.405199999999999,2,2,4,5,4,1,3.892
vkuntz720,,30,7.8,8.733699999999999,1,1,1,1,3,3,4.737
vkuntz720,,30,21.38,4.785800000000001,2,2,1,1,3,1,1.998
vkuntz720,,30,2.02,11.527800000000001,4,1,4,1,4,1,1.338
vkuntz720,,30,10.18,9.5226,4,1,3,3,2,2,4.766
vkuntz720,,30,18.41,6.926,2,2,4,2,4,2,4.49
vkuntz720,,30,28.27,3.718400000000001,3,1,3,3,4,2,1.994
vkuntz720,,30,5.05,12.2224,3,3,4,5,4,5,2.374
vkuntz720,,30,28.6,2.8331999999999997,1,1,3,3,1,1,4.132
vkuntz720,,30,12.05,9.795699999999998,4,5,4,1,3,3,1.107
vkuntz720,,30,18.39,8.257,4,5,4,1,4,5,1.74
vkuntz720,,30,0.82,13.0196,4,5,2,2,3,1,3.656
vkuntz720,,30,21.23,5.5262,4,1,3,1,1,1,3.952
vkuntz720,,30,9.8,8.730699999999999,1,1,3,3,3,3,2.707
vkuntz720,,30,28.09,3.8158,3,1,4,1,4,5,1.428
vkuntz720,,30,25.35,5.0525,3,1,4,5,3,1,2.575
vkuntz720,,30,28.26,4.6151,4,5,2,2,2,2,1.931
vkuntz720,,30,12.67,8.327399999999999,4,1,3,3,1,1,2.284
vkuntz720,,30,7.09,10.234300000000001,3,1,2,2,4,5,4.613
vkuntz720,,30,29.25,3.4457,1,1,4,5,2,2,4.207
vkuntz720,,30,29.08,3.664000000000001,4,1,3,3,4,1,1.88
vkuntz720,,30,9.27,9.1945,4,1,3,1,1,1,4.755
vkuntz720,,30,29.23,4.0896,3,1,4,5,2,2,4.586
vkuntz720,,30,24.45,5.1827000000000005,2,2,4,5,3,1,1.177
vkuntz720,,30,1.02,11.508099999999999,3,1,2,2,2,2,4.141
vkuntz720,,30,6.85,10.024299999999998,3,1,4,2,4,1,1.793
vkuntz720,,30,16.96,6.3903,1,1,4,1,4,1,3.783
vkuntz720,,30,29.1,2.5821999999999994,3,1,1,1,2,2,3.122
vkuntz720,,30,29.25,2.7508,3,1,4,1,1,1,1.258
vkuntz720,,30,14.68,6.2621,1,1,1,1,3,1,2.661
vkuntz720,,30,10.86,8.529,3,1,2,2,3,1,3.87
vkuntz720,,30,6.85,10.0967,4,2,1,1,4,1,4.517
vkuntz720,,30,2.62,10.771699999999997,2,2,4,1,1,1,1.577
aoehlert119,,20,28.57,1.6503999999999999,5,1,5,1,4,4,4.214
aoehlert119,,20,5.76,9.0334,2,5,4,5,2,5,1.614
aoehlert119,,20,1.46,10.465099999999998,4,5,2,5,2,5,1.031
aoehlert119,,20,9.55,7.729099999999999,5,1,5,4,4,4,1.941
aoehlert119,,20,21.16,4.0366,5,1,4,5,5,1,1.846
aoehlert119,,20,0.63,10.8321,2,5,4,5,2,5,4.211
aoehlert119,,20,8.34,8.9323,5,4,4,5,5,1,3.343
aoehlert119,,20,22.56,4.5553,5,4,4,4,5,1,4.233
aoehlert119,,20,8.29,8.8061,4,4,4,5,5,1,4.931
aoehlert119,,20,19.67,4.8544,2,5,2,5,5,4,3.554
aoehlert119,,20,7.23,9.056,4,4,5,4,2,5,3.25
aoehlert119,,20,0.88,10.521,2,5,2,5,5,4,3.85
aoehlert119,,20,25.7,3.508,5,4,5,4,5,1,1.18
aoehlert119,,20,6.5,9.0212,2,5,4,5,2,5,3.712
aoehlert119,,20,24.75,2.9556000000000004,2,5,5,1,2,5,3.806
aoehlert119,,20,12.29,7.1051,2,5,4,4,2,5,3.921
aoehlert119,,20,16.7,6.204600000000001,4,5,4,4,5,1,3.146
aoehlert119,,20,18.28,5.3643,2,5,4,4,4,5,2.483
aoehlert119,,20,7.8,9.2982,5,4,5,4,2,5,4.382
aoehlert119,,20,21.38,4.525600000000001,2,5,5,4,5,1,4.396
aoehlert119,,20,2.02,11.2562,4,5,4,5,4,5,4.622
aoehlert119,,20,10.18,7.8596,4,5,2,5,2,5,1.136
aoehlert119,,20,18.41,5.090300000000001,2,5,2,5,2,5,4.133
aoehlert119,,20,28.27,1.811,5,1,2,5,2,5,3.92
aoehlert119,,20,5.05,9.431799999999999,2,5,4,4,4,4,4.468
aoehlert119,,20,28.6,2.8829999999999996,5,4,2,5,5,4,4.63
aoehlert119,,20,12.05,7.5149,4,4,4,5,2,5,2.299
aoehlert119,,20,18.39,5.589099999999999,4,4,4,5,4,4,1.061
aoehlert119,,20,0.82,10.367799999999999,4,4,2,5,5,1,2.138
aoehlert119,,20,21.23,4.6164000000000005,4,5,5,1,5,4,1.854
aoehlert119,,20,9.8,8.0289,5,4,2,5,2,5,1.689
aoehlert119,,20,28.09,2.4219999999999997,5,1,4,5,4,4,4.49
aoehlert119,,20,25.35,2.6306999999999996,5,1,4,4,5,1,2.357
aoehlert119,,20,28.26,2.4745,4,4,2,5,2,5,4.525
aoehlert119,,20,12.67,7.5235,4,5,2,5,5,4,3.245
aoehlert119,,20,7.09,8.2635,5,1,2,5,4,4,3.905
aoehlert119,,20,29.25,2.6458000000000004,5,4,4,4,2,5,4.208
aoehlert119,,20,29.08,2.5604000000000005,4,5,2,5,4,5,2.844
aoehlert119,,20,9.27,8.4019,4,5,5,1,5,4,3.829
aoehlert119,,20,29.23,1.5957,5,1,4,4,2,5,2.647
aoehlert119,,20,24.45,3.4397,2,5,4,4,5,1,4.747
aoehlert119,,20,1.02,9.9652,5,1,2,5,2,5,3.712
aoehlert119,,20,6.85,8.4255,5,1,2,5,4,5,3.805
aoehlert119,,20,16.96,6.525799999999999,5,4,4,5,4,5,2.138
aoehlert119,,20,29.1,1.7048999999999994,5,1,5,4,2,5,1.349
aoehlert119,,20,29.25,1.9935,5,1,4,5,5,4,2.685
aoehlert119,,20,14.68,6.9899,5,4,5,4,5,1,2.939
aoehlert119,,20,10.86,7.0028999999999995,5,1,2,5,5,1,4.609
aoehlert119,,20,6.85,9.051599999999999,2,5,5,4,4,5,3.066
aoehlert119,,20,2.62,10.481000000000002,2,5,4,5,5,4,4.67
rchenaille969,,5,28.57,-3.3921999999999994,4,1,4,1,3,4,4.788
rchenaille969,,5,5.76,4.844,3,4,5,5,3,4,2.72
rchenaille969,,5,1.46,6.037400000000001,5,5,1,2,5,5,3.754
rchenaille969,,5,9.55,2.2995,4,1,3,3,3,4,2.645
rchenaille969,,5,21.16,-0.44679999999999986,4,1,5,5,4,1,4.012
rchenaille969,,5,0.63,6.967099999999999,5,5,5,5,1,2,3.561
rchenaille969,,5,8.34,3.6227,3,3,5,5,4,1,3.247
rchenaille969,,5,22.56,-1.1042999999999996,3,3,3,4,4,1,4.637
rchenaille969,,5,8.29,3.7649000000000004,3,4,5,5,4,1,1.519
rchenaille969,,5,19.67,0.0508999999999995,5,5,1,2,3,3,2.519
rchenaille969,,5,7.23,4.1241,3,4,3,3,5,5,4.931
rchenaille969,,5,0.88,3.5864000000000003,1,2,1,2,3,3,2.504
rchenaille969,,5,25.7,-2.2668,3,3,3,3,4,1,4.432
rchenaille969,,5,6.5,5.3509,5,5,5,5,3,4,1.009
rchenaille969,,5,24.75,-2.4207999999999994,3,4,4,1,1,2,1.042
rchenaille969,,5,12.29,2.6266,5,5,3,4,1,2,1.136
rchenaille969,,5,16.7,1.5797000000000003,5,5,3,4,4,1,1.897
rchenaille969,,5,18.28,1.7177000000000002,5,5,3,4,5,5,3.017
rchenaille969,,5,7.8,2.9171,3,3,3,3,1,2,4.571
rchenaille969,,5,21.38,0.2738000000000005,5,5,3,3,4,1,4.878
rchenaille969,,5,2.02,7.3639,5,5,5,5,5,5,4.699
rchenaille969,,5,10.18,3.4666000000000006,5,5,1,2,5,5,4.206
rchenaille969,,5,18.41,1.3601000000000005,5,5,3,4,3,4,2.831
rchenaille969,,5,28.27,-3.9105,4,1,1,2,3,4,2.705
rchenaille969,,5,5.05,3.0997000000000003,1,2,3,4,3,4,1.147
rchenaille969,,5,28.6,-3.8229,3,3,1,2,3,3,2.571
rchenaille969,,5,12.05,2.7626,3,4,5,5,1,2,4.776
rchenaille969,,5,18.39,1.2222,3,4,5,5,3,4,4.392
rchenaille969,,5,0.82,6.1985,3,4,5,5,4,1,3.445
rchenaille969,,5,21.23,0.20040000000000036,5,5,4,1,3,3,4.694
rchenaille969,,5,9.8,1.6564999999999999,3,3,1,2,1,2,3.965
rchenaille969,,5,28.09,-2.5539999999999994,4,1,5,5,3,4,1.73
rchenaille969,,5,25.35,-2.2384,4,1,3,4,4,1,4.666
rchenaille969,,5,28.26,-1.4935,3,4,5,5,5,5,3.845
rchenaille969,,5,12.67,2.1397000000000004,5,5,1,2,3,3,2.407
rchenaille969,,5,7.09,3.6808000000000005,4,1,5,5,3,4,1.078
rchenaille969,,5,29.25,-2.5905999999999993,3,3,3,4,5,5,4.844
rchenaille969,,5,29.08,-2.267699999999999,5,5,1,2,5,5,3.563
rchenaille969,,5,9.27,3.5916000000000006,5,5,4,1,3,3,2.726
